site,project,ecoregion,Area_poly,lat_new,long_new,type,orgsoil_extent,DOC_uM,NO3_uM,SLOPE_MIN,SLOPE_MAX,SLOPE_MEAN,SLOPE_STD,cburntot,fireyear_rct,pctburn_rct,areaburn_rct,fireyear_lg,pctburn_lg,areaburn_lg,PADR_p25,PADR_p50,PADR_p75,TPI_p25,TPI_p50,TPI_p75,Pf_Prob_1m_mean_x,"NDVI_p50__linear_trend__attr_""slope""","NDVI_p50__linear_trend__attr_""stderr""",NDVI_p50__sum_values,NDVI_p50__mean_abs_change,NDVI_p50__mean_change,NDVI_p50__mean_second_derivative_central,NDVI_p50__median,NDVI_p50__mean,NDVI_p50__standard_deviation,NDVI_p50__variation_coefficient,NDVI_p50__variance,NDVI_p50__root_mean_square,NDVI_p50__absolute_sum_of_changes,NDVI_p50__maximum,NDVI_p50__minimum,Year,NDVI_p25,NDVI_p50,NDVI_p75,ObservedFraction
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,1996,,,,0
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,1997,,,,0
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,1998,0.182636622,0.221680067,0.274384561,0.999927126
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,1999,0.190400107,0.247096119,0.366204842,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2000,0.208028464,0.260763225,0.39361218,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2001,0.143577701,0.176770213,0.219725265,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2002,0.159182896,0.196288671,0.239266008,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2003,0.133789222,0.188483851,0.221661488,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2004,0.108412849,0.163051207,0.266647797,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2005,0.170927655,0.206033079,0.299824447,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2006,0.16506175,0.200194022,0.252935116,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2007,0.200213738,0.243151647,0.34671182,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2008,0.182609854,0.231419494,0.333011261,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2009,0.182632095,0.227530888,0.311557858,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2010,0.151417507,0.194329162,0.231419088,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2011,0.209073634,0.251944845,0.349591934,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2012,0.16602934,0.205086752,0.259724863,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2013,0.213882132,0.262691537,0.372049901,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2014,0.174809523,0.215818868,0.305670714,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2015,0.182615297,0.215786814,0.280254951,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2016,0.188486166,0.231443604,0.321292315,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2017,0.223653327,0.272463556,0.387676358,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2018,0.159183039,0.194333442,0.23923387,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2019,0.174762207,0.211929358,0.254831409,1
Left_Fork_Cache_Creek,Burn_Streams,Interior,31.22699944,64.859253,-148.379064,ppt_gw,0.03,,25.12,0.294033587,35.24135208,13.10651432,6.160997657,73.8,1958,73.8,23.04665956,1958,73.8,23.04665956,-0.933574334,-0.768681503,-0.691113817,-41.01419655,-5.006544365,41.03342105,31.65,-0.000371467,0.000760461,6.44035743,0.038648319,-0.00139604,-0.000723962,0.215786814,0.222081291,0.033206152,0.149522509,0.001102649,0.224550102,1.08215292,0.293939344,0.163051207,2020,0.178691234,0.213842811,0.266590442,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1984,0.249000412,0.293957653,0.342774696,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1985,0.280299409,0.329107562,0.372040838,0.983980197
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1986,0.169951376,0.193335981,0.220719312,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1987,0.301793848,0.329056514,0.374008741,0.391871359
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1988,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1989,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1990,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1991,0.272493809,0.332961682,0.38964409,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1992,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1993,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1994,0.190456154,0.229477109,0.282230799,0.99618624
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1995,0.147456884,0.192365883,0.245106138,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1996,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1997,,,,0
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1998,0.170894616,0.217741983,0.274358035,0.798866941
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,1999,0.235335045,0.299786091,0.34861426,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,2000,0.26073147,0.317398955,0.370124578,1
Murphy_dome,Burn_Streams,Interior,37.72326072,0,0,ppt_gw,0.02,,,0.062064551,38.6259079,13.50633231,6.114313227,74.89,1958,74.89,28.24971855,1958,74.89,28.24971855,-0.911164092,-0.754432362,-0.675477916,-47.00453977,2.977353842,46.99852488,28.59,-0.000780725,0.001012554,7.100472505,0.052595003,-0.002605232,-0.000788709,0.242183298,0.253588304,0.042179788,0.166331755,0.001779134,0.25707229,1.420065086,0.332961682,0.192365883,2001,0.18261593,0.22558017,0.270481821,1
