,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 42% discharge...671,14,0.783382789,42,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 44% discharge...672,14,0.773924332,44,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 46% discharge...673,14,0.794881306,46,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 48% discharge...674,14,0.794881306,48,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 50% discharge...675,14,0.793583086,50,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 52% discharge...676,14,0.799703264,52,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 54% discharge...677,14,0.791913947,54,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 56% discharge...678,14,0.790801187,56,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 58% discharge...679,14,0.800816024,58,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 60% discharge...680,14,0.799332344,60,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 62% discharge...681,14,0.81361276,62,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 64% discharge...682,14,0.81231454,64,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 66% discharge...683,14,0.806936202,66,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 68% discharge...684,14,0.809161721,68,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 70% discharge...685,14,0.793954006,70,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 72% discharge...686,14,0.78078635,72,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 74% discharge...687,14,0.755934718,74,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 76% discharge...688,14,0.760942136,76,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 78% discharge...689,14,0.752596439,78,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 80% discharge...690,14,0.741097923,80,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 82% discharge...691,14,0.754821958,82,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 84% discharge...692,14,0.68768546,84,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 86% discharge...693,14,0.631326245,86,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 88% discharge...694,14,0.594695846,88,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 90% discharge...695,14,0.540265414,90,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 92% discharge...696,14,0.544834941,92,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 94% discharge...697,14,0.476029303,94,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 96% discharge...698,14,0.409847923,96,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 98% discharge...699,14,0.377225519,98,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 100% discharge...700,14,0.261452151,100,FRCH_storm5a_08_15_NO3,FRCH,storm5a,8,15,NO3,
Interpolated HI for 2% discharge...701,15,-0.368662253,2,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 4% discharge...702,15,-0.297894903,4,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 6% discharge...703,15,-0.299940948,6,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 8% discharge...704,15,-0.313664415,8,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 10% discharge...705,15,-0.297296061,10,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 12% discharge...706,15,-0.309971555,12,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 14% discharge...707,15,-0.305954322,14,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 16% discharge...708,15,-0.329654335,16,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 18% discharge...709,15,-0.327088462,18,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 20% discharge...710,15,-0.329134507,20,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 22% discharge...711,15,-0.338990452,22,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 24% discharge...712,15,-0.306178887,24,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 26% discharge...713,15,-0.322834187,26,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 28% discharge...714,15,-0.318779526,28,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 30% discharge...715,15,-0.328614678,30,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 32% discharge...716,15,-0.313290139,32,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 34% discharge...717,15,-0.326389813,34,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 36% discharge...718,15,-0.330257336,36,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 38% discharge...719,15,-0.335684344,38,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 40% discharge...720,15,-0.324718045,40,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 42% discharge...721,15,-0.31561897,42,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 44% discharge...722,15,-0.323844734,44,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 46% discharge...723,15,-0.320318218,46,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 48% discharge...724,15,-0.320318218,48,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 50% discharge...725,15,-0.32876023,50,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 52% discharge...726,15,-0.347249484,52,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 54% discharge...727,15,-0.315743729,54,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 56% discharge...728,15,-0.333451161,56,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 58% discharge...729,15,-0.303891643,58,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 60% discharge...730,15,-0.301521226,60,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 62% discharge...731,15,-0.30053979,62,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 64% discharge...732,15,-0.311689068,64,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 66% discharge...733,15,-0.286042817,66,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 68% discharge...734,15,-0.304473851,68,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 70% discharge...735,15,-0.315452625,70,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 72% discharge...736,15,-0.293079214,72,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 74% discharge...737,15,-0.307276765,74,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 76% discharge...738,15,-0.27885671,76,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 78% discharge...739,15,-0.33996357,78,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 80% discharge...740,15,-0.282661854,80,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 82% discharge...741,15,-0.344675294,82,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 84% discharge...742,15,-0.633466964,84,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 86% discharge...743,15,-0.683137601,86,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 88% discharge...744,15,-0.578934893,88,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 90% discharge...745,15,-0.558254042,90,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 92% discharge...746,15,-0.50233299,92,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 94% discharge...747,15,-0.499055992,94,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 96% discharge...748,15,-0.270339843,96,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 98% discharge...749,15,-0.185453956,98,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 100% discharge...750,15,-0.161188369,100,FRCH_storm5a_08_15_fDOM,FRCH,storm5a,8,15,fDOM,
Interpolated HI for 2% discharge...751,16,0.427910053,2,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 4% discharge...752,16,0.857936508,4,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 6% discharge...753,16,0.86984127,6,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 8% discharge...754,16,0.884656085,8,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 10% discharge...755,16,0.897619048,10,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 12% discharge...756,16,0.908862434,12,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 14% discharge...757,16,0.910846561,14,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 16% discharge...758,16,0.916402116,16,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 18% discharge...759,16,0.913492063,18,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 20% discharge...760,16,0.917989418,20,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 22% discharge...761,16,0.896957672,22,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 24% discharge...762,16,0.865873016,24,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 26% discharge...763,16,0.861640212,26,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 28% discharge...764,16,0.851322751,28,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 30% discharge...765,16,0.845767196,30,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 32% discharge...766,16,0.839417989,32,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 34% discharge...767,16,0.830687831,34,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 36% discharge...768,16,0.825529101,36,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 38% discharge...769,16,0.821164021,38,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 40% discharge...770,16,0.801719577,40,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 42% discharge...771,16,0.79021164,42,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 44% discharge...772,16,0.789153439,44,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 46% discharge...773,16,0.775925926,46,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 48% discharge...774,16,0.775925926,48,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 50% discharge...775,16,0.774603175,50,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 52% discharge...776,16,0.769312169,52,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 54% discharge...777,16,0.76957672,54,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 56% discharge...778,16,0.770634921,56,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 58% discharge...779,16,0.771164021,58,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 60% discharge...780,16,0.768783069,60,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 62% discharge...781,16,0.762698413,62,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 64% discharge...782,16,0.756084656,64,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 66% discharge...783,16,0.754100529,66,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 68% discharge...784,16,0.74973545,68,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 70% discharge...785,16,0.730687831,70,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 72% discharge...786,16,0.728968254,72,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 74% discharge...787,16,0.715079365,74,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 76% discharge...788,16,0.706878307,76,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 78% discharge...789,16,0.698544974,78,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 80% discharge...790,16,0.69021164,80,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 82% discharge...791,16,0.674206349,82,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 84% discharge...792,16,0.631878307,84,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 86% discharge...793,16,0.550793651,86,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 88% discharge...794,16,0.528968254,88,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 90% discharge...795,16,0.487301587,90,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 92% discharge...796,16,0.448148148,92,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 94% discharge...797,16,0.402777778,94,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 96% discharge...798,16,0.358862434,96,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 98% discharge...799,16,0.340873016,98,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 100% discharge...800,16,0.297619048,100,FRCH_storm5a_08_15_SPC,FRCH,storm5a,8,15,SPC,
Interpolated HI for 2% discharge...801,17,-0.284336048,2,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 4% discharge...802,17,-0.24333767,4,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 6% discharge...803,17,-0.238729746,6,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 8% discharge...804,17,-0.243255419,8,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 10% discharge...805,17,-0.24413214,10,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 12% discharge...806,17,-0.248796145,12,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 14% discharge...807,17,-0.237467941,14,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 16% discharge...808,17,-0.241225315,16,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 18% discharge...809,17,-0.204838601,18,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 20% discharge...810,17,-0.217290279,20,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 22% discharge...811,17,-0.206922916,22,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 24% discharge...812,17,-0.21229727,24,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 26% discharge...813,17,-0.203718866,26,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 28% discharge...814,17,-0.211917794,28,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 30% discharge...815,17,-0.202518749,30,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 32% discharge...816,17,-0.20172241,32,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 34% discharge...817,17,-0.197908956,34,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 36% discharge...818,17,-0.187734135,36,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 38% discharge...819,17,-0.177585485,38,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 40% discharge...820,17,-0.162245676,40,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 42% discharge...821,17,-0.166728355,42,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 44% discharge...822,17,-0.177611656,44,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 46% discharge...823,17,-0.182756081,46,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 48% discharge...824,17,-0.182756081,48,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 50% discharge...825,17,-0.161750301,50,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 52% discharge...826,17,-0.17448051,52,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 54% discharge...827,17,-0.124477519,54,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 56% discharge...828,17,-0.150861392,56,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 58% discharge...829,17,-0.163139221,58,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 60% discharge...830,17,-0.091547216,60,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 62% discharge...831,17,-0.131672611,62,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 64% discharge...832,17,-0.150162259,64,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 66% discharge...833,17,-0.13054166,66,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 68% discharge...834,17,-0.160245482,68,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 70% discharge...835,17,-0.137858259,70,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 72% discharge...836,17,-0.123232538,72,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 74% discharge...837,17,-0.089219887,74,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 76% discharge...838,17,-0.125767364,76,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 78% discharge...839,17,-0.11407277,78,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 80% discharge...840,17,-0.114584969,80,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 82% discharge...841,17,-0.044191211,82,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 84% discharge...842,17,-0.440039032,84,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 86% discharge...843,17,-0.449931582,86,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 88% discharge...844,17,-0.525325826,88,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 90% discharge...845,17,-0.443147745,90,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 92% discharge...846,17,-0.408721969,92,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 94% discharge...847,17,-0.409034149,94,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 96% discharge...848,17,-0.377102073,96,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 98% discharge...849,17,-0.477078146,98,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 100% discharge...850,17,-0.279795419,100,FRCH_storm5a_08_15_turb,FRCH,storm5a,8,15,turb,
Interpolated HI for 2% discharge...851,18,-0.470110701,2,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 4% discharge...852,18,-0.954735547,4,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 6% discharge...853,18,-0.923616236,6,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 8% discharge...854,18,-0.847109471,8,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 10% discharge...855,18,-0.818204182,10,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 12% discharge...856,18,-0.752152522,12,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 14% discharge...857,18,-0.736531365,14,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 16% discharge...858,18,-0.711931119,16,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 18% discharge...859,18,-0.703567036,18,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 20% discharge...860,18,-0.656826568,20,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 22% discharge...861,18,-0.62804428,22,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 24% discharge...862,18,-0.606396064,24,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 26% discharge...863,18,-0.58302583,26,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 28% discharge...864,18,-0.575399754,28,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 30% discharge...865,18,-0.546125461,30,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 32% discharge...866,18,-0.541082411,32,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 34% discharge...867,18,-0.534317343,34,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 36% discharge...868,18,-0.519065191,36,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 38% discharge...869,18,-0.513284133,38,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 40% discharge...870,18,-0.517220172,40,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 42% discharge...871,18,-0.496801968,42,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 44% discharge...872,18,-0.489052891,44,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 46% discharge...873,18,-0.476137761,46,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 48% discharge...874,18,-0.445141451,48,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 50% discharge...875,18,-0.469249692,50,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 52% discharge...876,18,-0.431242312,52,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
Interpolated HI for 54% discharge...877,18,-0.454243542,54,FRCH_storm5b_08_17_NO3,FRCH,storm5b,8,17,NO3,
