,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 74% discharge...1087,22,-0.045046293,74,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 76% discharge...1088,22,-0.042349186,76,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 78% discharge...1089,22,-0.020838279,78,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 80% discharge...1090,22,-0.042157949,80,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 82% discharge...1091,22,-0.061255308,82,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 84% discharge...1092,22,-0.092736937,84,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 86% discharge...1093,22,-0.078242463,86,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 88% discharge...1094,22,-0.127482789,88,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 90% discharge...1095,22,-0.129269869,90,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 92% discharge...1096,22,-0.144338055,92,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 94% discharge...1097,22,-0.176828625,94,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 96% discharge...1098,22,-0.254292949,96,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 98% discharge...1099,22,-0.28867611,98,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 100% discharge...1100,22,-0.306889821,100,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 2% discharge...1101,23,-0.186416185,2,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 4% discharge...1102,23,-0.601878613,4,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 6% discharge...1103,23,-0.567196532,6,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 8% discharge...1104,23,-0.524205202,8,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 10% discharge...1105,23,-0.447976879,10,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 12% discharge...1106,23,-0.398121387,12,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 14% discharge...1107,23,-0.35982659,14,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 16% discharge...1108,23,-0.311416185,16,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 18% discharge...1109,23,-0.229046243,18,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 20% discharge...1110,23,-0.196531792,20,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 22% discharge...1111,23,-0.155708092,22,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 24% discharge...1112,23,-0.106213873,24,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 26% discharge...1113,23,-0.016618497,26,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 28% discharge...1114,23,0.014089595,28,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 30% discharge...1115,23,0.059248555,30,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 32% discharge...1116,23,0.078757225,32,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 34% discharge...1117,23,0.091763006,34,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 36% discharge...1118,23,0.13367052,36,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 38% discharge...1119,23,0.145953757,38,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 40% discharge...1120,23,0.174855491,40,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 42% discharge...1121,23,0.203757225,42,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 44% discharge...1122,23,0.221820809,44,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 46% discharge...1123,23,0.26517341,46,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 48% discharge...1124,23,0.272398844,48,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 50% discharge...1125,23,0.263367052,50,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 52% discharge...1126,23,0.247109827,52,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 54% discharge...1127,23,0.24132948,54,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 56% discharge...1128,23,0.223627168,56,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 58% discharge...1129,23,0.164378613,58,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 60% discharge...1130,23,0.45484104,60,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 62% discharge...1131,23,0.368135838,62,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 64% discharge...1132,23,0.363439306,64,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 66% discharge...1133,23,0.346820809,66,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 68% discharge...1134,23,0.310693642,68,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 70% discharge...1135,23,0.270953757,70,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 72% discharge...1136,23,0.231213873,72,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 74% discharge...1137,23,0.242052023,74,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 76% discharge...1138,23,0.225433526,76,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 78% discharge...1139,23,0.221820809,78,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 80% discharge...1140,23,0.205563584,80,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 82% discharge...1141,23,0.203757225,82,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 84% discharge...1142,23,0.183887283,84,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 86% discharge...1143,23,0.182080925,86,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 88% discharge...1144,23,0.171242775,88,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 90% discharge...1145,23,0.182442197,90,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 92% discharge...1146,23,0.179913295,92,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 94% discharge...1147,23,0.169075145,94,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 96% discharge...1148,23,0.162572254,96,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 98% discharge...1149,23,0.160404624,98,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 100% discharge...1150,23,0.160404624,100,MOOS_storm5b_08_21_SPC,MOOS,storm5b,8,21,SPC,
Interpolated HI for 2% discharge...1151,24,0.213018843,2,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 4% discharge...1152,24,0.228317301,4,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 6% discharge...1153,24,0.224509158,6,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 8% discharge...1154,24,0.198405587,8,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 10% discharge...1155,24,0.206924496,10,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 12% discharge...1156,24,0.18822638,12,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 14% discharge...1157,24,0.1826657,14,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 16% discharge...1158,24,0.182474634,16,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 18% discharge...1159,24,0.194531559,18,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 20% discharge...1160,24,0.195146484,20,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 22% discharge...1161,24,0.196995652,22,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 24% discharge...1162,24,0.146317038,24,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 26% discharge...1163,24,0.147753327,26,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 28% discharge...1164,24,0.121919884,28,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 30% discharge...1165,24,0.133458515,30,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 32% discharge...1166,24,0.127302675,32,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 34% discharge...1167,24,0.116220846,34,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 36% discharge...1168,24,0.087925506,36,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 38% discharge...1169,24,0.093055739,38,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 40% discharge...1170,24,0.089440857,40,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 42% discharge...1171,24,0.028319498,42,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 44% discharge...1172,24,0.024036983,44,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 46% discharge...1173,24,-0.035801818,46,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 48% discharge...1174,24,-0.065094215,48,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 50% discharge...1175,24,-0.067852594,50,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 52% discharge...1176,24,-0.168849651,52,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 54% discharge...1177,24,-0.094241666,54,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 56% discharge...1178,24,-0.10755699,56,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 58% discharge...1179,24,-0.22709404,58,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 60% discharge...1180,24,0.129314359,60,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 62% discharge...1181,24,0.012410506,62,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 64% discharge...1182,24,0.025550138,64,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 66% discharge...1183,24,0.049374094,66,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 68% discharge...1184,24,-0.067571485,68,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 70% discharge...1185,24,-0.006718057,70,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 72% discharge...1186,24,0.207778803,72,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 74% discharge...1187,24,0.094489832,74,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 76% discharge...1188,24,0.072462336,76,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 78% discharge...1189,24,0.01216234,78,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 80% discharge...1190,24,-0.028451267,80,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 82% discharge...1191,24,-0.091970835,82,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 84% discharge...1192,24,0.04539465,84,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 86% discharge...1193,24,-0.006889357,86,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 88% discharge...1194,24,0.014402425,88,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 90% discharge...1195,24,0.346352176,90,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 92% discharge...1196,24,0.012544472,92,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 94% discharge...1197,24,0.029681117,94,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 96% discharge...1198,24,0.086902095,96,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 98% discharge...1199,24,0.070672465,98,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 100% discharge...1200,24,0.112081082,100,MOOS_storm5b_08_21_turb,MOOS,storm5b,8,21,turb,
Interpolated HI for 2% discharge...1201,25,-0.101085887,2,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 4% discharge...1202,25,-0.101085887,4,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 6% discharge...1203,25,-0.148045528,6,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 8% discharge...1204,25,-0.233633862,8,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 10% discharge...1205,25,-0.179121577,10,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 12% discharge...1206,25,-0.197003848,12,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 14% discharge...1207,25,0.016375478,14,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 16% discharge...1208,25,0.036885297,16,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 18% discharge...1209,25,-0.010970948,18,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 20% discharge...1210,25,0.062992665,20,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 22% discharge...1211,25,0.084112673,22,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 24% discharge...1212,25,0.188436298,24,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 26% discharge...1213,25,0.243415564,26,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 28% discharge...1214,25,0.281689352,28,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 30% discharge...1215,25,0.271534065,30,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 32% discharge...1216,25,0.268937649,32,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 34% discharge...1217,25,0.301757095,34,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 36% discharge...1218,25,0.291508412,36,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 38% discharge...1219,25,0.332079748,38,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 40% discharge...1220,25,0.32952069,40,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 42% discharge...1221,25,0.408415626,42,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 44% discharge...1222,25,0.423284311,44,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 46% discharge...1223,25,0.428576766,46,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 48% discharge...1224,25,0.454279417,48,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 50% discharge...1225,25,0.471277536,50,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 52% discharge...1226,25,0.476924897,52,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 54% discharge...1227,25,0.482827541,54,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 56% discharge...1228,25,0.52971869,56,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 58% discharge...1229,25,0.512378118,58,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 60% discharge...1230,25,0.517228497,60,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 62% discharge...1231,25,0.562270401,62,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 64% discharge...1232,25,0.54812398,64,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 66% discharge...1233,25,0.569343611,66,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 68% discharge...1234,25,0.593713809,68,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 70% discharge...1235,25,0.587674184,70,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 72% discharge...1236,25,0.593962866,72,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 74% discharge...1237,25,0.594373809,74,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 76% discharge...1238,25,0.605780606,76,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 78% discharge...1239,25,0.669576479,78,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 80% discharge...1240,25,0.616122685,80,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 82% discharge...1241,25,0.501706038,82,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 84% discharge...1242,25,0.452940737,84,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 86% discharge...1243,25,0.154134964,86,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 88% discharge...1244,25,0.151208548,88,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 90% discharge...1245,25,0.014270949,90,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 92% discharge...1246,25,-0.027993973,92,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 94% discharge...1247,25,-0.015229817,94,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 96% discharge...1248,25,0.025976614,96,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 98% discharge...1249,25,0.371729574,98,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 100% discharge...1250,25,-0.098501924,100,MOOS_storm6_08_25_fDOM,MOOS,storm6,8,25,fDOM,
Interpolated HI for 2% discharge...1251,26,0.494791667,2,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 4% discharge...1252,26,0.494791667,4,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 6% discharge...1253,26,0.490277778,6,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 8% discharge...1254,26,0.952256944,8,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 10% discharge...1255,26,0.949652778,10,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 12% discharge...1256,26,0.932291667,12,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 14% discharge...1257,26,0.891666667,14,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 16% discharge...1258,26,0.8875,16,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 18% discharge...1259,26,0.898958333,18,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 20% discharge...1260,26,0.871701389,20,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 22% discharge...1261,26,0.856944444,22,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 24% discharge...1262,26,0.820833333,24,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 26% discharge...1263,26,0.778819444,26,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 28% discharge...1264,26,0.758854167,28,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 30% discharge...1265,26,0.746006944,30,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 32% discharge...1266,26,0.747569444,32,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 34% discharge...1267,26,0.723958333,34,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 36% discharge...1268,26,0.719444444,36,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 38% discharge...1269,26,0.693402778,38,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 40% discharge...1270,26,0.697916667,40,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 42% discharge...1271,26,0.655208333,42,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 44% discharge...1272,26,0.645138889,44,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 46% discharge...1273,26,0.642534722,46,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 48% discharge...1274,26,0.628472222,48,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 50% discharge...1275,26,0.618055556,50,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 52% discharge...1276,26,0.598784722,52,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 54% discharge...1277,26,0.583333333,54,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 56% discharge...1278,26,0.563541667,56,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 58% discharge...1279,26,0.5625,58,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 60% discharge...1280,26,0.544270833,60,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 62% discharge...1281,26,0.519270833,62,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 64% discharge...1282,26,0.509027778,64,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 66% discharge...1283,26,0.481770833,66,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 68% discharge...1284,26,0.460763889,68,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 70% discharge...1285,26,0.441666667,70,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 72% discharge...1286,26,0.434027778,72,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 74% discharge...1287,26,0.40625,74,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 76% discharge...1288,26,0.389930556,76,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 78% discharge...1289,26,0.394097222,78,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 80% discharge...1290,26,0.364583333,80,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 82% discharge...1291,26,0.339583333,82,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 84% discharge...1292,26,0.325520833,84,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 86% discharge...1293,26,0.301215278,86,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 88% discharge...1294,26,0.293402778,88,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 90% discharge...1295,26,0.259027778,90,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 92% discharge...1296,26,0.234375,92,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 94% discharge...1297,26,0.207638889,94,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 96% discharge...1298,26,0.213541667,96,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 98% discharge...1299,26,0.510416667,98,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 100% discharge...1300,26,0.172743056,100,MOOS_storm6_08_25_SPC,MOOS,storm6,8,25,SPC,
Interpolated HI for 2% discharge...1301,27,-0.060776774,2,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
Interpolated HI for 4% discharge...1302,27,-0.060776774,4,MOOS_storm6_08_25_turb,MOOS,storm6,8,25,turb,
